location,year,month,weight_range_high
"Jackson, GA",2003,1,488.0952380952381
"Jackson, GA",2003,10,447.82608695652175
"Jackson, GA",2004,1,459.4594594594595
"Jackson, GA",2004,2,450.0
"Jackson, GA",2004,3,459.375
"Jackson, GA",2004,4,466.27906976744185
"Jackson, GA",2004,5,479.06976744186045
"Jackson, GA",2004,6,436.3095238095238
"Jackson, GA",2004,7,465.06849315068496
"Jackson, GA",2004,8,479.83870967741933
"Jackson, GA",2004,9,485.625
"Jackson, GA",2004,10,454.72972972972974
"Jackson, GA",2004,11,462.7906976744186
"Jackson, GA",2004,12,490.0
"Jackson, GA",2005,1,474.4047619047619
"Jackson, GA",2005,2,468.51851851851853
"Jackson, GA",2005,3,510.8695652173913
"Jackson, GA",2005,4,479.72972972972974
"Jackson, GA",2005,5,492.1875
"Jackson, GA",2005,6,475.0
"Jackson, GA",2005,7,484.61538461538464
"Jackson, GA",2005,8,473.40425531914894
"Jackson, GA",2005,9,483.0357142857143
"Jackson, GA",2005,10,480.4597701149425
"Jackson, GA",2005,11,474.13793103448273
"Jackson, GA",2005,12,450.0
"Jackson, GA",2006,1,471.9178082191781
"Jackson, GA",2006,2,461.864406779661
"Jackson, GA",2006,3,478.08988764044943
"Jackson, GA",2006,4,479.1666666666667
"Jackson, GA",2006,5,472.2972972972973
"Jackson, GA",2006,6,461.3207547169811
"Jackson, GA",2006,7,444.7368421052632
"Jackson, GA",2006,8,470.9183673469388
"Jackson, GA",2006,9,484.2105263157895
"Jackson, GA",2006,10,484.25925925925924
"Jackson, GA",2006,11,476.47058823529414
"Jackson, GA",2006,12,459.2105263157895
"Jackson, GA",2007,1,475.80645161290323
"Jackson, GA",2007,2,479.1044776119403
"Jackson, GA",2007,3,492.5
"Jackson, GA",2007,4,490.2439024390244
"Jackson, GA",2007,5,461.5853658536585
"Jackson, GA",2007,6,454.72972972972974
"Jackson, GA",2007,7,470.0
"Jackson, GA",2007,8,483.72093023255815
"Jackson, GA",2007,9,483.57142857142856
"Jackson, GA",2007,10,501.8987341772152
"Jackson, GA",2007,11,481.8181818181818
"Jackson, GA",2007,12,503.7037037037037
"Jackson, GA",2008,1,490.7692307692308
"Jackson, GA",2008,2,489.09090909090907
"Jackson, GA",2008,3,509.72222222222223
"Jackson, GA",2008,4,509.3333333333333
"Jackson, GA",2008,5,495.07042253521126
"Jackson, GA",2008,6,503.27868852459017
"Jackson, GA",2008,7,518.4615384615385
"Jackson, GA",2008,8,508.0882352941176
"Jackson, GA",2008,9,518.4615384615385
"Jackson, GA",2008,10,500.0
"Jackson, GA",2008,11,523.6363636363636
"Jackson, GA",2008,12,520.6896551724138
"Jackson, GA",2009,1,460.0
"Jackson, GA",2009,2,491.3333333333333
"Jackson, GA",2009,3,493.3333333333333
"Jackson, GA",2009,4,501.35135135135135
"Jackson, GA",2009,5,492.45283018867923
"Jackson, GA",2009,6,466.42857142857144
"Jackson, GA",2009,7,490.2597402597403
"Jackson, GA",2009,8,514.8148148148148
"Jackson, GA",2009,9,485.6164383561644
"Jackson, GA",2009,10,497.5
"Jackson, GA",2009,11,506.0
"Jackson, GA",2009,12,479.4117647058824
"Jackson, GA",2010,1,492.85714285714283
"Jackson, GA",2010,2,511.02941176470586
"Jackson, GA",2010,4,507.4074074074074
"Jackson, GA",2010,5,485.96491228070175
"Jackson, GA",2010,6,491.04477611940297
"Jackson, GA",2010,7,477.96610169491527
"Jackson, GA",2010,8,521.875
"Jackson, GA",2010,9,512.2222222222222
"Jackson, GA",2010,10,470.27027027027026
"Jackson, GA",2010,11,484.5238095238095
"Jackson, GA",2010,12,481.0344827586207
"Jackson, GA",2011,1,491.07142857142856
"Jackson, GA",2011,2,475.4237288135593
"Jackson, GA",2011,3,484.17721518987344
"Jackson, GA",2011,4,538.1818181818181
"Jackson, GA",2011,5,507.84313725490193
"Jackson, GA",2011,6,509.4339622641509
"Jackson, GA",2011,7,527.4193548387096
"Jackson, GA",2011,8,503.75
"Jackson, GA",2011,9,489.873417721519
"Jackson, GA",2011,10,510.7142857142857
"Jackson, GA",2011,11,513.75
"Jackson, GA",2011,12,517.5
"Jackson, GA",2012,1,500.75757575757575
"Jackson, GA",2012,2,500.0
"Jackson, GA",2012,3,497.45762711864404
"Jackson, GA",2012,4,535.8490566037735
"Jackson, GA",2012,5,502.56410256410254
"Jackson, GA",2012,6,528.3582089552239
"Jackson, GA",2012,7,514.1304347826087
"Jackson, GA",2012,8,523.1343283582089
"Jackson, GA",2012,9,553.4090909090909
"Jackson, GA",2012,10,563.6904761904761
"Jackson, GA",2012,11,538.0
"Jackson, GA",2012,12,521.0
"Jackson, GA",2013,1,498.9583333333333
"Jackson, GA",2013,2,505.93220338983053
"Jackson, GA",2013,3,534.5588235294117
"Jackson, GA",2013,4,504.4642857142857
"Jackson, GA",2013,5,544.4444444444445
"Jackson, GA",2013,6,555.0
"Jackson, GA",2013,7,540.566037735849
"Jackson, GA",2013,8,530.5084745762712
"Jackson, GA",2013,9,561.5384615384615
"Jackson, GA",2013,10,526.4705882352941
"Jackson, GA",2013,11,503.2608695652174
"Jackson, GA",2013,12,510.81081081081084
"Jackson, GA",2014,1,491.42857142857144
"Jackson, GA",2014,2,492.5925925925926
"Jackson, GA",2014,3,504.0
"Jackson, GA",2014,4,479.7979797979798
"Jackson, GA",2014,5,489.61038961038963
"Jackson, GA",2014,6,496.47058823529414
"Jackson, GA",2014,7,460.9756097560976
"Jackson, GA",2014,8,485.4166666666667
"Jackson, GA",2014,9,476.59574468085106
"Jackson, GA",2014,10,504.7368421052632
"Jackson, GA",2014,11,481.8181818181818
"Jackson, GA",2014,12,518.1818181818181
"Jackson, GA",2015,1,497.94520547945206
"Jackson, GA",2015,2,533.3333333333334
"Jackson, GA",2015,3,490.57971014492756
"Jackson, GA",2015,4,481.7307692307692
"Jackson, GA",2015,5,519.4805194805194
"Jackson, GA",2015,6,538.8888888888889
"Jackson, GA",2015,7,490.3225806451613
"Jackson, GA",2015,8,511.94029850746267
"Jackson, GA",2015,9,506.6265060240964
"Jackson, GA",2015,10,513.4615384615385
"Jackson, GA",2015,11,527.5862068965517
"Jackson, GA",2015,12,608.3333333333334
"Jackson, GA",2016,1,515.0
"Jackson, GA",2016,2,511.1111111111111
"Jackson, GA",2016,3,522.4
"Jackson, GA",2016,4,536.7924528301887
"Jackson, GA",2016,5,511.6279069767442
"Jackson, GA",2016,6,529.8076923076923
"Jackson, GA",2016,7,513.8157894736842
"Jackson, GA",2016,8,506.55737704918033
"Lanier, GA",2002,4,445.45454545454544
"Lanier, GA",2002,8,513.8888888888889
"Lanier, GA",2002,9,518.1034482758621
"Lanier, GA",2002,10,500.0
"Lanier, GA",2002,11,515.0
"Lanier, GA",2003,1,527.2727272727273
"Lanier, GA",2003,12,500.0
"Lanier, GA",2004,1,466.6666666666667
"Lanier, GA",2004,2,485.1190476190476
"Lanier, GA",2004,3,506.1855670103093
"Lanier, GA",2004,4,476.6666666666667
"Lanier, GA",2004,5,479.76190476190476
"Lanier, GA",2004,6,482.43243243243245
"Lanier, GA",2004,7,492.3076923076923
"Lanier, GA",2004,8,496.5753424657534
"Lanier, GA",2004,9,489.6551724137931
"Lanier, GA",2004,10,474.69879518072287
"Lanier, GA",2004,11,493.93939393939394
"Lanier, GA",2004,12,479.54545454545456
"Lanier, GA",2005,1,486.95652173913044
"Lanier, GA",2005,2,484.4155844155844
"Lanier, GA",2005,3,506.6666666666667
"Lanier, GA",2005,4,507.30337078651684
"Lanier, GA",2005,5,506.0240963855422
"Lanier, GA",2005,6,494.8051948051948
"Lanier, GA",2005,7,486.8421052631579
"Lanier, GA",2005,8,496.5
"Lanier, GA",2005,9,483.76623376623377
"Lanier, GA",2005,10,483.14606741573033
"Lanier, GA",2005,11,482.14285714285717
"Lanier, GA",2005,12,490.0
"Lanier, GA",2006,1,493.68932038834953
"Lanier, GA",2006,2,464.4736842105263
"Lanier, GA",2006,3,493.82716049382714
"Lanier, GA",2006,4,480.13698630136986
"Lanier, GA",2006,5,472.77777777777777
"Lanier, GA",2006,6,490.0
"Lanier, GA",2006,7,485.3448275862069
"Lanier, GA",2006,8,481.25
"Lanier, GA",2006,9,495.5128205128205
"Lanier, GA",2006,10,480.88235294117646
"Lanier, GA",2006,11,490.8333333333333
"Lanier, GA",2006,12,486.2903225806452
"Lanier, GA",2007,1,504.2168674698795
"Lanier, GA",2007,2,493.1578947368421
"Lanier, GA",2007,3,504.4871794871795
"Lanier, GA",2007,4,510.0
"Lanier, GA",2007,5,492.04545454545456
"Lanier, GA",2007,6,504.6511627906977
"Lanier, GA",2007,7,496.9879518072289
"Lanier, GA",2007,8,472.22222222222223
"Lanier, GA",2007,9,484.92063492063494
"Lanier, GA",2007,10,472.53521126760563
"Lanier, GA",2007,11,490.35087719298247
"Lanier, GA",2007,12,506.140350877193
"Lanier, GA",2008,1,484.6666666666667
"Lanier, GA",2008,2,492.85714285714283
"Lanier, GA",2008,3,464.70588235294116
"Lanier, GA",2008,4,486.6666666666667
"Lanier, GA",2008,5,484.61538461538464
"Lanier, GA",2008,6,506.0810810810811
"Lanier, GA",2008,7,511.1111111111111
"Lanier, GA",2008,8,527.0833333333334
"Lanier, GA",2008,9,507.6388888888889
"Lanier, GA",2008,10,536.1842105263158
"Lanier, GA",2008,11,525.8333333333334
"Lanier, GA",2008,12,518.1034482758621
"Lanier, GA",2009,1,488.135593220339
"Lanier, GA",2009,2,510.0
"Lanier, GA",2009,3,486.6666666666667
"Lanier, GA",2009,4,486.3636363636364
"Lanier, GA",2009,5,489.1025641025641
"Lanier, GA",2009,6,532.3076923076923
"Lanier, GA",2009,7,513.3928571428571
"Lanier, GA",2009,8,491.6666666666667
"Lanier, GA",2009,9,491.6666666666667
"Lanier, GA",2009,10,486.3013698630137
"Lanier, GA",2010,1,507.5
"Lanier, GA",2010,2,500.0
"Lanier, GA",2010,4,513.5593220338983
"Lanier, GA",2010,5,500.0
"Lanier, GA",2010,6,466.1764705882353
"Lanier, GA",2010,7,503.6585365853659
"Lanier, GA",2010,8,507.7669902912621
"Lanier, GA",2010,9,492.10526315789474
"Lanier, GA",2010,10,506.140350877193
"Lanier, GA",2010,11,502.34375
"Lanier, GA",2010,12,460.5263157894737
"Lanier, GA",2011,1,468.5483870967742
"Lanier, GA",2011,2,490.7692307692308
"Lanier, GA",2011,3,480.1136363636364
"Lanier, GA",2011,4,495.8904109589041
"Lanier, GA",2011,5,499.438202247191
"Lanier, GA",2011,6,510.7142857142857
"Lanier, GA",2011,7,504.3103448275862
"Lanier, GA",2011,8,505.97014925373134
"Lanier, GA",2011,9,520.8955223880597
"Lanier, GA",2011,10,517.1232876712329
"Lanier, GA",2011,11,490.74074074074076
"Lanier, GA",2011,12,501.1904761904762
"Lanier, GA",2012,1,504.375
"Lanier, GA",2012,2,490.35087719298247
"Lanier, GA",2012,3,484.25925925925924
"Lanier, GA",2012,4,494.5945945945946
"Lanier, GA",2012,5,506.6666666666667
"Lanier, GA",2012,6,493.38235294117646
"Lanier, GA",2012,7,485.0
"Lanier, GA",2012,8,502.94117647058823
"Lanier, GA",2012,9,535.5932203389831
"Lanier, GA",2012,10,540.6976744186046
"Lanier, GA",2012,11,533.0188679245283
"Lanier, GA",2012,12,542.2413793103449
"Lanier, GA",2013,1,530.8641975308642
"Lanier, GA",2013,2,513.4920634920635
"Lanier, GA",2013,3,525.4545454545455
"Lanier, GA",2013,4,499.12280701754383
"Lanier, GA",2013,5,528.3333333333334
"Lanier, GA",2013,6,518.0
"Lanier, GA",2013,7,519.0
"Lanier, GA",2013,8,517.3076923076923
"Lanier, GA",2013,9,523.5849056603773
"Lanier, GA",2013,10,530.1282051282051
"Lanier, GA",2013,11,514.516129032258
"Lanier, GA",2013,12,482.2916666666667
"Lanier, GA",2014,1,479.5081967213115
"Lanier, GA",2014,2,467.5438596491228
"Lanier, GA",2014,3,459.2857142857143
"Lanier, GA",2014,4,460.6796116504854
"Lanier, GA",2014,5,489.3203883495146
"Lanier, GA",2014,6,477.8225806451613
"Lanier, GA",2014,7,472.7722772277228
"Lanier, GA",2014,8,483.62831858407077
"Lanier, GA",2014,9,510.85271317829455
"Lanier, GA",2014,10,494.11764705882354
"Lanier, GA",2014,11,521.311475409836
"Lanier, GA",2014,12,505.1546391752577
"Lanier, GA",2015,1,510.3658536585366
"Lanier, GA",2015,2,526.1904761904761
"Lanier, GA",2015,3,484.8
"Lanier, GA",2015,4,517.0886075949367
"Lanier, GA",2015,5,520.4225352112676
"Lanier, GA",2015,6,507.6923076923077
"Lanier, GA",2015,7,511.4754098360656
"Lanier, GA",2015,8,511.3207547169811
"Lanier, GA",2015,9,529.3103448275862
"Lanier, GA",2015,10,518.6868686868687
"Lanier, GA",2015,11,513.5714285714286
"Lanier, GA",2015,12,520.0
"Lanier, GA",2016,1,502.67857142857144
"Lanier, GA",2016,2,504.72972972972974
"Lanier, GA",2016,3,495.63492063492066
"Lanier, GA",2016,4,507.4074074074074
"Lanier, GA",2016,5,525.1968503937007
"Lanier, GA",2016,6,519.2307692307693
"Lanier, GA",2016,7,512.2093023255813
"Lanier, GA",2016,8,494.64285714285717
"Moutlrie, GA",2002,9,501.3157894736842
"Moutlrie, GA",2002,10,476.3157894736842
"Moutlrie, GA",2002,12,489.36170212765956
"Moutlrie, GA",2003,1,488.2352941176471
"Moutlrie, GA",2003,10,460.0
"Moutlrie, GA",2004,1,498.8888888888889
"Moutlrie, GA",2004,2,476.0869565217391
"Moutlrie, GA",2004,3,501.010101010101
"Moutlrie, GA",2004,4,493.5483870967742
"Moutlrie, GA",2004,5,455.2631578947368
"Moutlrie, GA",2004,6,436.3157894736842
"Moutlrie, GA",2004,7,475.0
"Moutlrie, GA",2004,8,502.94117647058823
"Moutlrie, GA",2004,9,474.468085106383
"Moutlrie, GA",2004,10,446.42857142857144
"Moutlrie, GA",2004,11,448.9583333333333
"Moutlrie, GA",2004,12,458.0357142857143
"Moutlrie, GA",2005,1,478.84615384615387
"Moutlrie, GA",2005,2,466.0377358490566
"Moutlrie, GA",2005,3,489.86486486486484
"Moutlrie, GA",2005,4,486.986301369863
"Moutlrie, GA",2005,5,484.61538461538464
"Moutlrie, GA",2005,6,471.15384615384613
"Moutlrie, GA",2005,7,493.51851851851853
"Moutlrie, GA",2005,8,463.8157894736842
"Moutlrie, GA",2005,9,497.36842105263156
"Moutlrie, GA",2005,10,480.0
"Moutlrie, GA",2005,11,479.1044776119403
"Moutlrie, GA",2005,12,492.10526315789474
"Moutlrie, GA",2006,1,484.54545454545456
"Moutlrie, GA",2006,2,487.5
"Moutlrie, GA",2006,3,502.77777777777777
"Moutlrie, GA",2006,4,474.2857142857143
"Moutlrie, GA",2006,5,472.72727272727275
"Moutlrie, GA",2006,6,491.5492957746479
"Moutlrie, GA",2006,7,494.2307692307692
"Moutlrie, GA",2006,8,481.1111111111111
"Moutlrie, GA",2006,9,499.13793103448273
"Moutlrie, GA",2006,10,470.96774193548384
"Moutlrie, GA",2006,11,478.0
"Moutlrie, GA",2006,12,464.4736842105263
"Moutlrie, GA",2007,1,483.3333333333333
"Moutlrie, GA",2007,2,518.2291666666666
"Moutlrie, GA",2007,3,522.7272727272727
"Moutlrie, GA",2007,4,500.4807692307692
"Moutlrie, GA",2007,5,474.7826086956522
"Moutlrie, GA",2007,6,469.04761904761904
"Moutlrie, GA",2007,7,454.6875
"Moutlrie, GA",2007,8,463.265306122449
"Moutlrie, GA",2007,9,486.6666666666667
"Moutlrie, GA",2007,10,456.54761904761904
"Moutlrie, GA",2007,11,462.1621621621622
"Moutlrie, GA",2007,12,465.45454545454544
"Moutlrie, GA",2008,1,462.0689655172414
"Moutlrie, GA",2008,2,482.27848101265823
"Moutlrie, GA",2008,3,486.7088607594937
"Moutlrie, GA",2008,4,516.2037037037037
"Moutlrie, GA",2008,5,461.53846153846155
"Moutlrie, GA",2008,6,493.9024390243902
"Moutlrie, GA",2008,7,489.18918918918916
"Moutlrie, GA",2008,8,508.0882352941176
"Moutlrie, GA",2008,9,480.17241379310343
"Moutlrie, GA",2008,10,490.625
"Moutlrie, GA",2008,11,473.0769230769231
"Moutlrie, GA",2008,12,476.0869565217391
"Moutlrie, GA",2009,1,460.6666666666667
"Moutlrie, GA",2009,2,473.6842105263158
"Moutlrie, GA",2009,3,493.9024390243902
"Moutlrie, GA",2009,4,484.375
"Moutlrie, GA",2009,5,487.95180722891564
"Moutlrie, GA",2009,6,441.53846153846155
"Moutlrie, GA",2009,7,467.53246753246754
"Moutlrie, GA",2009,8,483.0357142857143
"Moutlrie, GA",2009,9,461.7647058823529
"Moutlrie, GA",2009,10,483.3333333333333
"Moutlrie, GA",2009,11,463.4146341463415
"Moutlrie, GA",2009,12,467.5
"Moutlrie, GA",2010,1,465.8333333333333
"Moutlrie, GA",2010,2,482.3529411764706
"Moutlrie, GA",2010,3,499.3975903614458
"Moutlrie, GA",2010,4,496.2686567164179
"Moutlrie, GA",2010,5,474.24242424242425
"Moutlrie, GA",2010,6,471.42857142857144
"Moutlrie, GA",2010,7,478.030303030303
"Moutlrie, GA",2010,8,479.6875
"Moutlrie, GA",2010,9,468.4931506849315
"Moutlrie, GA",2010,10,471.1111111111111
"Moutlrie, GA",2010,11,453.48837209302326
"Moutlrie, GA",2010,12,472.5806451612903
"Moutlrie, GA",2011,1,473.38709677419354
"Moutlrie, GA",2011,2,478.90625
"Moutlrie, GA",2011,3,495.27027027027026
"Moutlrie, GA",2011,4,515.0
"Moutlrie, GA",2011,5,465.0
"Moutlrie, GA",2011,6,463.5135135135135
"Moutlrie, GA",2011,7,482.14285714285717
"Moutlrie, GA",2011,8,506.94444444444446
"Moutlrie, GA",2011,9,454.05405405405406
"Moutlrie, GA",2011,10,477.27272727272725
"Moutlrie, GA",2011,11,441.6666666666667
"Moutlrie, GA",2011,12,439.4736842105263
"Moutlrie, GA",2012,1,483.69565217391306
"Moutlrie, GA",2012,2,495.5357142857143
"Moutlrie, GA",2012,3,513.3333333333334
"Moutlrie, GA",2012,4,499.12280701754383
"Moutlrie, GA",2012,5,476.85185185185185
"Moutlrie, GA",2012,6,493.0
"Moutlrie, GA",2012,8,450.0
"Moutlrie, GA",2012,9,480.90909090909093
"Moutlrie, GA",2012,10,476.0416666666667
"Moutlrie, GA",2012,11,495.55555555555554
"Moutlrie, GA",2012,12,480.2325581395349
"Moutlrie, GA",2013,1,502.14285714285717
"Moutlrie, GA",2013,2,485.8333333333333
"Moutlrie, GA",2013,3,526.1538461538462
"Moutlrie, GA",2013,4,509.61538461538464
"Moutlrie, GA",2013,5,486.2068965517241
"Moutlrie, GA",2013,6,464.2857142857143
"Moutlrie, GA",2013,7,486.15384615384613
"Moutlrie, GA",2013,8,489.5833333333333
"Moutlrie, GA",2013,9,478.8888888888889
"Moutlrie, GA",2013,10,453.94736842105266
"Moutlrie, GA",2013,11,442.22222222222223
"Moutlrie, GA",2013,12,460.7843137254902
"Moutlrie, GA",2014,1,463.5416666666667
"Moutlrie, GA",2014,2,462.0967741935484
"Moutlrie, GA",2014,3,425.3521126760563
"Moutlrie, GA",2014,4,477.77777777777777
"Moutlrie, GA",2014,5,462.037037037037
"Moutlrie, GA",2014,6,494.921875
"Moutlrie, GA",2014,7,507.89473684210526
"Moutlrie, GA",2014,8,485.48387096774195
"Moutlrie, GA",2014,9,457.6470588235294
"Moutlrie, GA",2014,10,462.7358490566038
"Moutlrie, GA",2014,11,442.741935483871
"Moutlrie, GA",2014,12,487.0
"Moutlrie, GA",2015,1,449.5192307692308
"Moutlrie, GA",2015,2,468.64406779661016
"Moutlrie, GA",2015,3,462.962962962963
"Moutlrie, GA",2015,4,444.3298969072165
"Moutlrie, GA",2015,5,484.6456692913386
"Moutlrie, GA",2015,6,476.53061224489795
"Moutlrie, GA",2015,7,483.9805825242718
"Moutlrie, GA",2015,8,461.1111111111111
"Moutlrie, GA",2015,9,498.4
"Moutlrie, GA",2015,10,452.4096385542169
"Moutlrie, GA",2015,11,492.3076923076923
"Moutlrie, GA",2015,12,502.56410256410254
"Moutlrie, GA",2016,1,474.0740740740741
"Moutlrie, GA",2016,2,446.4788732394366
"Moutlrie, GA",2016,3,494.88188976377955
"Moutlrie, GA",2016,4,478.75
"Moutlrie, GA",2016,5,505.35714285714283
"Moutlrie, GA",2016,6,518.75
"Moutlrie, GA",2016,7,517.4157303370787
"Moutlrie, GA",2016,8,505.93220338983053
"Pulaski Co Stockyard, GA",2002,4,457.14285714285717
"Pulaski Co Stockyard, GA",2002,8,450.0
"Pulaski Co Stockyard, GA",2002,9,477.4193548387097
"Pulaski Co Stockyard, GA",2002,10,478.75
"Pulaski Co Stockyard, GA",2002,11,503.3333333333333
"Pulaski Co Stockyard, GA",2002,12,515.7894736842105
"Pulaski Co Stockyard, GA",2003,1,494.44444444444446
"Pulaski Co Stockyard, GA",2003,12,455.0
"Pulaski Co Stockyard, GA",2004,1,458.3333333333333
"Pulaski Co Stockyard, GA",2004,2,435.29411764705884
"Pulaski Co Stockyard, GA",2004,3,450.625
"Pulaski Co Stockyard, GA",2004,4,445.23809523809524
"Pulaski Co Stockyard, GA",2004,5,414.4736842105263
"Pulaski Co Stockyard, GA",2004,6,413.1578947368421
"Pulaski Co Stockyard, GA",2004,7,451.6949152542373
"Pulaski Co Stockyard, GA",2004,8,463.27433628318585
"Pulaski Co Stockyard, GA",2004,9,423.0769230769231
"Pulaski Co Stockyard, GA",2004,10,441.02564102564105
"Pulaski Co Stockyard, GA",2004,11,437.5
"Pulaski Co Stockyard, GA",2004,12,444.7368421052632
"Pulaski Co Stockyard, GA",2005,1,432.27848101265823
"Pulaski Co Stockyard, GA",2005,2,463.2911392405063
"Pulaski Co Stockyard, GA",2005,3,436.734693877551
"Pulaski Co Stockyard, GA",2005,4,435.55555555555554
"Pulaski Co Stockyard, GA",2005,5,459.1666666666667
"Pulaski Co Stockyard, GA",2005,6,421.3235294117647
"Pulaski Co Stockyard, GA",2005,7,464.9122807017544
"Pulaski Co Stockyard, GA",2005,8,465.34090909090907
"Pulaski Co Stockyard, GA",2005,9,456.7901234567901
"Pulaski Co Stockyard, GA",2005,10,446.3768115942029
"Pulaski Co Stockyard, GA",2005,11,461.60714285714283
"Pulaski Co Stockyard, GA",2005,12,451.16279069767444
"Pulaski Co Stockyard, GA",2006,1,457.3394495412844
"Pulaski Co Stockyard, GA",2006,2,454.8611111111111
"Pulaski Co Stockyard, GA",2006,3,427.1929824561403
"Pulaski Co Stockyard, GA",2006,4,457.14285714285717
"Pulaski Co Stockyard, GA",2006,5,447.1264367816092
"Pulaski Co Stockyard, GA",2006,6,443.5064935064935
"Pulaski Co Stockyard, GA",2006,7,443.75
"Pulaski Co Stockyard, GA",2006,8,438.42105263157896
"Pulaski Co Stockyard, GA",2006,9,458.13953488372096
"Pulaski Co Stockyard, GA",2006,10,471.42857142857144
"Pulaski Co Stockyard, GA",2006,11,471.9298245614035
"Pulaski Co Stockyard, GA",2006,12,440.6779661016949
"Pulaski Co Stockyard, GA",2007,1,460.6666666666667
"Pulaski Co Stockyard, GA",2007,2,465.66265060240966
"Pulaski Co Stockyard, GA",2007,3,487.95180722891564
"Pulaski Co Stockyard, GA",2007,4,467.032967032967
"Pulaski Co Stockyard, GA",2007,5,470.72072072072075
"Pulaski Co Stockyard, GA",2007,6,460.4166666666667
"Pulaski Co Stockyard, GA",2007,7,448.2142857142857
"Pulaski Co Stockyard, GA",2007,8,470.8333333333333
"Pulaski Co Stockyard, GA",2007,9,498.29545454545456
"Pulaski Co Stockyard, GA",2007,10,476.8041237113402
"Pulaski Co Stockyard, GA",2007,11,469.35483870967744
"Pulaski Co Stockyard, GA",2007,12,478.6764705882353
"Pulaski Co Stockyard, GA",2008,1,468.3098591549296
"Pulaski Co Stockyard, GA",2008,2,459.72222222222223
"Pulaski Co Stockyard, GA",2008,3,491.3333333333333
"Pulaski Co Stockyard, GA",2008,4,462.0879120879121
"Pulaski Co Stockyard, GA",2008,5,529.375
"Pulaski Co Stockyard, GA",2008,6,483.3333333333333
"Pulaski Co Stockyard, GA",2008,7,498.8095238095238
"Pulaski Co Stockyard, GA",2008,8,484.2105263157895
"Pulaski Co Stockyard, GA",2008,9,501.3392857142857
"Pulaski Co Stockyard, GA",2008,10,485.5421686746988
"Pulaski Co Stockyard, GA",2008,11,480.1587301587302
"Pulaski Co Stockyard, GA",2008,12,465.0943396226415
"Pulaski Co Stockyard, GA",2009,1,473.18840579710144
"Pulaski Co Stockyard, GA",2009,2,460.22727272727275
"Pulaski Co Stockyard, GA",2009,3,463.7362637362637
"Pulaski Co Stockyard, GA",2009,4,509.25925925925924
"Pulaski Co Stockyard, GA",2009,5,481.9672131147541
"Pulaski Co Stockyard, GA",2009,6,485.82089552238807
"Pulaski Co Stockyard, GA",2009,7,491.3333333333333
"Pulaski Co Stockyard, GA",2009,8,495.6140350877193
"Pulaski Co Stockyard, GA",2009,9,484.33734939759034
"Pulaski Co Stockyard, GA",2009,10,482.03125
"Pulaski Co Stockyard, GA",2009,11,485.18518518518516
"Pulaski Co Stockyard, GA",2009,12,494.7916666666667
"Pulaski Co Stockyard, GA",2010,1,498.2456140350877
"Pulaski Co Stockyard, GA",2010,2,521.311475409836
"Pulaski Co Stockyard, GA",2010,3,486.25
"Pulaski Co Stockyard, GA",2010,4,472.3880597014925
"Pulaski Co Stockyard, GA",2010,5,471.1864406779661
"Pulaski Co Stockyard, GA",2010,6,500.86206896551727
"Pulaski Co Stockyard, GA",2010,7,471.969696969697
"Pulaski Co Stockyard, GA",2010,8,472.72727272727275
"Pulaski Co Stockyard, GA",2010,9,473.0769230769231
"Pulaski Co Stockyard, GA",2010,10,483.8235294117647
"Pulaski Co Stockyard, GA",2010,11,483.1081081081081
"Pulaski Co Stockyard, GA",2010,12,458.62068965517244
"Pulaski Co Stockyard, GA",2011,1,483.69565217391306
"Pulaski Co Stockyard, GA",2011,2,466.1764705882353
"Pulaski Co Stockyard, GA",2011,3,453.6231884057971
"Pulaski Co Stockyard, GA",2011,4,458.73015873015873
"Pulaski Co Stockyard, GA",2011,5,482.5301204819277
"Pulaski Co Stockyard, GA",2011,6,470.17543859649123
"Pulaski Co Stockyard, GA",2011,7,461.8421052631579
"Pulaski Co Stockyard, GA",2011,8,463.1578947368421
"Pulaski Co Stockyard, GA",2011,9,465.625
"Pulaski Co Stockyard, GA",2011,10,439.344262295082
"Pulaski Co Stockyard, GA",2011,11,448.5507246376812
"Pulaski Co Stockyard, GA",2011,12,406.25
"Pulaski Co Stockyard, GA",2012,1,501.28205128205127
"Pulaski Co Stockyard, GA",2012,2,480.64516129032256
"Pulaski Co Stockyard, GA",2012,3,472.5
"Pulaski Co Stockyard, GA",2012,4,473.6842105263158
"Pulaski Co Stockyard, GA",2012,5,498.2758620689655
"Pulaski Co Stockyard, GA",2012,6,457.84313725490193
"Pulaski Co Stockyard, GA",2012,8,481.48148148148147
"Pulaski Co Stockyard, GA",2012,9,478.57142857142856
"Pulaski Co Stockyard, GA",2012,10,502.20588235294116
"Pulaski Co Stockyard, GA",2012,11,483.92857142857144
"Pulaski Co Stockyard, GA",2012,12,482.3529411764706
"Pulaski Co Stockyard, GA",2013,1,492.15686274509807
"Pulaski Co Stockyard, GA",2013,2,495.3125
"Pulaski Co Stockyard, GA",2013,3,539.2857142857143
"Pulaski Co Stockyard, GA",2013,4,475.78125
"Pulaski Co Stockyard, GA",2013,5,479.6875
"Pulaski Co Stockyard, GA",2013,6,493.1818181818182
"Pulaski Co Stockyard, GA",2013,7,470.21276595744683
"Pulaski Co Stockyard, GA",2013,8,463.39285714285717
"Pulaski Co Stockyard, GA",2013,9,489.4230769230769
"Pulaski Co Stockyard, GA",2013,10,461.39240506329116
